"(-0.00033153211089308583, -0.7853352609851902, -0.0009754780571286877, -2.360518336747822, 0.0006732497570023669, 1.571538389446911, 0.7849878871712358)"
"(-0.003996656756696251, -0.7865086074697533, -0.007850169373638355, -2.365429280929109, -0.00014180056662921393, 1.570484428879648, 0.7803049932297045)"
"(-0.009282238419175812, -0.790546983256211, -0.0149996129941083, -2.3735729315950804, -0.00070721985307779, 1.5704711180528004, 0.7669087748233121)"
"(-0.01258977364807138, -0.7935379406875002, -0.019792300697816328, -2.3788693267716985, -0.0007552481214508006, 1.5704748437344447, 0.7556705123867995)"
"(-0.015903687686359327, -0.7970840412663538, -0.025153246635311398, -2.3849016170155157, -0.0015676144667789353, 1.5704892950837899, 0.7427352688367581)"
"(-0.019161769682480727, -0.801331915148596, -0.031081868483687294, -2.3912661859684903, -0.004438585034418215, 1.5705207740908869, 0.7289426782139866)"
"(-0.022748283046337567, -0.8061250895337728, -0.03775243163374232, -2.397807197450972, -0.009483189475240435, 1.570524091573447, 0.7146617728701583)"
"(-0.0269337105830247, -0.8110345422029644, -0.04470451254574228, -2.4042217103559507, -0.018196576646385458, 1.570537088414769, 0.7009044239017889)"
"(-0.031086812916228987, -0.8161314682899132, -0.05138303660087513, -2.4104182194203476, -0.030993962316589706, 1.570525631971449, 0.6876667206491494)"
"(-0.0350515003546103, -0.8216566682585494, -0.05791752652484419, -2.416273850368526, -0.04528048020818407, 1.5705320366903532, 0.6742266546468373)"
"(-0.039154307187317876, -0.8273566558781656, -0.06471268223423389, -2.4216863887593716, -0.05882856509039234, 1.5705124715974426, 0.6603444237280024)"
"(-0.04288707478863935, -0.8336767315738144, -0.07226246604148814, -2.426914394832059, -0.07140223156717417, 1.5704215181502388, 0.6469655406774525)"
"(-0.04613742581444883, -0.8405821827794826, -0.07995309963334417, -2.432047337972591, -0.08165876509615588, 1.570275480631095, 0.6361096036248554)"
"(-0.049832876072809625, -0.8481197218521929, -0.08760429164440131, -2.4375214704559673, -0.08859371423363563, 1.5698875857352037, 0.6284607582421984)"
"(-0.05416461980585472, -0.8561743154933332, -0.09645662855777995, -2.4434641214985704, -0.09269796891481398, 1.568011471087158, 0.622958794184566)"
"(-0.05821452499256956, -0.865293254849219, -0.10589019063351222, -2.4498090637573298, -0.09655318276492246, 1.5638014383696903, 0.6179010325309051)"
"(-0.0624352680692827, -0.8749392516226073, -0.11516576579124098, -2.456920155401996, -0.10181007321469815, 1.558051212965431, 0.612001032596987)"
"(-0.06681839358321601, -0.8852857646300495, -0.12430886849792785, -2.4646349136693786, -0.10932843681558056, 1.5515972429354983, 0.6040575078533279)"
"(-0.07020068535989404, -0.8962047717746014, -0.13329599653882981, -2.4721389378500347, -0.1198303178583602, 1.54543979517869, 0.5937408878732578)"
"(-0.07309949131611652, -0.9071673269118513, -0.14224059041103268, -2.4795774658050265, -0.1327569336233314, 1.539647910702074, 0.5826766895499567)"
"(-0.07637425498515704, -0.918824070332297, -0.15048493450628816, -2.486395694795802, -0.14728581736306082, 1.5340418236371358, 0.572098335882481)"
"(-0.07951861022642967, -0.930498367218039, -0.158100859929589, -2.493008284185692, -0.16318475980163405, 1.5289646238659074, 0.5634113705926904)"
"(-0.0825101104260232, -0.9426700717470081, -0.16607101736600746, -2.499105122567222, -0.1798135504605765, 1.5245218818869446, 0.558080721281453)"
"(-0.08570272706137938, -0.9546714000076854, -0.17450269075813077, -2.5053251920826187, -0.1961570949751226, 1.5209898249309983, 0.5543596698824339)"
"(-0.08924706858451735, -0.9672345902103301, -0.18283731951088186, -2.511530897102463, -0.20994440360051297, 1.5176725765982435, 0.5528587517779555)"
"(-0.09294167535862699, -0.9799037016512446, -0.19188114303932266, -2.517735583092843, -0.2210010310851074, 1.5144618507679846, 0.5509080008472047)"
"(-0.09654726039595049, -0.9928432569239983, -0.20217073210391884, -2.5236985148065614, -0.2292229095411517, 1.51055694475376, 0.5468782415414932)"
"(-0.09990545150237212, -1.0057648662727967, -0.2120840268232186, -2.529844148040516, -0.2352324824985071, 1.5051770025606543, 0.5404071575355661)"
"(-0.10340625292770872, -1.019044633832868, -0.2224253923077137, -2.535674962763229, -0.2400390937472159, 1.4978687107604058, 0.5311494275518596)"
"(-0.10701800673327838, -1.0320596904836683, -0.23332731022202644, -2.541186516618624, -0.24386555124547568, 1.489480073041802, 0.5214262489982217)"
"(-0.11055086896462901, -1.0449426520976017, -0.24403708228888898, -2.546337511940364, -0.24810237609182723, 1.4818882495018992, 0.5138772924065348)"
"(-0.11453193444342712, -1.0576028314556314, -0.2551589342491266, -2.551224225802044, -0.2540201759178307, 1.4757030633702506, 0.508823518746664)"
"(-0.11828785647541513, -1.0703641575431033, -0.2651508289137816, -2.555993014506968, -0.263186801256542, 1.4705211123533721, 0.5053752815381669)"
