time,force_x,force_y,force_z,torque_x,torque_y,torque_z
1702045658.4800415,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.5240397,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.5680594,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.5680683,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.6160746,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.6286116,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.6720302,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.716019,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.7600029,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.8040166,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.8040261,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.8520272,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.866402,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.9080982,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.9520538,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045658.9960692,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.0401182,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.0401278,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.0840333,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.1044383,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.1481006,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.1960716,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.2360075,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.2800581,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.2800686,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.3240259,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.3424423,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.3840127,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.4319956,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.4759953,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.520087,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.5200965,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.564054,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.5805743,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.6240423,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.6680274,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.7120402,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.7560697,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.75608,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.8040295,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.8183665,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.860026,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.9040177,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.9480414,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.9920938,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045659.9921083,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.035987,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.0563152,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.0999901,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.1440797,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.1920807,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.2361064,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.2361255,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.2800636,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.2942612,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.3360322,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.3800468,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.424024,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.4680579,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.4680674,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.5120387,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.5321062,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.5760312,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.6199794,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.6640263,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.708099,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.70811,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.752067,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.77006,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.8120215,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.856013,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.8999786,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.944041,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.9440513,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045660.988066,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.008976,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.052044,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.0960028,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.1399968,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.184027,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.1840374,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.2280512,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.2465603,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.2880566,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.3320467,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.3760352,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.4200418,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.4200523,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.4640281,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.4841292,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.5280368,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.572001,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.6160436,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.6601171,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.6601317,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.7040513,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.7223809,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.7640507,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.8080478,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.8520527,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.8960762,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.8960865,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.9439924,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045661.9601545,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.0041118,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.04804,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.0920863,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.1360574,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.136067,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.184134,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.1985545,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.24003,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.2879992,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.3319948,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.3760505,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.376061,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.4240336,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.4363472,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.4800372,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.5240357,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.568051,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.6122644,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.6122804,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.6560588,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.674151,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.7160776,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.76006,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.8040297,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.848109,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.8481224,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.8920383,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.9124434,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045662.956039,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.0000236,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.0440462,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.0880752,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.0880852,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.1320136,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.1500123,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.1920142,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.236028,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.280002,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.324062,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.324072,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.3680387,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.3881555,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.432019,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.4760344,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.5199742,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.5641496,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.5641644,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.6080077,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.6259842,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.6681614,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.7120352,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.7560043,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.8000932,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.8001063,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.8480558,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.8644824,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.9080627,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.9520764,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045663.9960284,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.040077,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.040087,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.0840287,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.1023452,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.1440387,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.192032,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.2360487,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.2801101,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.2801251,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.3240442,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.3405037,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.3840077,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.4280276,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.4719832,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.5160654,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.5160747,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.5600545,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.5784547,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.6200647,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.6640804,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.7080867,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.752102,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.7521124,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.7960255,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.8162496,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.860034,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.9041247,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.9480467,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.992078,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045664.9920886,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.035997,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.0544949,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.0960436,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.1400204,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.1840153,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.2281199,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.2281308,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.2720525,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.2922893,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.3360722,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.3800514,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.424048,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.4680882,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.4681003,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.5120113,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.5302684,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.576079,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.6200707,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.6640794,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.7081168,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.7081268,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.7560737,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.768107,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
1702045665.8120904,0.707099974155426,-0.707099974155426,0.0,0.0,0.707099974155426,0.707099974155426
